institution_name,institution_type,department,service_category,address,sigungu,phone,latitude,longitude,geocode_query,matched_address
청라맑은샘한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 서구 청라루비로 93, 루비타워 205, 206, 207, 208호 (청라동)",서구,032-564-1238,37.53341446,126.6401051,인천광역시 서구 청라루비로 93,인천 서구 청라루비로 93
청라바른내과의원,의원,가정의학과 피부과 소아청소년과 산부인과 정신건강의학과 신경과 내과,WOMEN_HEALTH,"인천광역시 서구 청라한내로161번길 3-5, 2, 3, 4층 (청라동)",서구,032-562-8575,37.53916239,126.6278765,인천광역시 서구 청라한내로161번길 3-5,인천 서구 청라한내로161번길 3-5
청라베스트요양병원,요양병원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과 가정의학과 결핵과 재활의학과 영상의학과 비뇨의학과 피부과 이비인후과 안과 산부인과 마취통증의학과 정형외과 외과 정신건강의학과 신경과 내과,WOMEN_HEALTH,"인천광역시 서구 봉오재3로110번길 7, 가정봄프라자 6,7,8,9층 (가정동)",서구,032-220-1500,37.52673886,126.6720286,인천광역시 서구 봉오재3로110번길 7,인천 서구 봉오재3로110번길 7
청라아이맘한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과 한방응급과,WOMEN_HEALTH,"인천광역시 서구 중봉대로 602, 106호 (청라동)",서구,032-562-7075,37.53336416,126.6502959,인천광역시 서구 중봉대로 602,인천 서구 중봉대로 602
청라여성병원,병원,내과 외과 산부인과 소아청소년과,WOMEN_HEALTH,"인천광역시 서구 중봉대로 602, 2~6층,9층(청라동)",서구,032-716-6000,37.53336416,126.6502959,인천광역시 서구 중봉대로 602,인천 서구 중봉대로 602
청라좋은한방병원,병원,"한방내과, 한방부인과, 한방소아과, 소아청소년과, 한방안·이비인후·피부과,  한방신경정신과, 침구과, 한방재활의학과, 사상체질과, 마취통증의학과",WOMEN_HEALTH,"인천광역시 서구 청라에메랄드로 79, 2~4층 (청라동)",서구,032-568-2005,37.53231376,126.6556845,인천광역시 서구 청라에메랄드로 79,인천 서구 청라에메랄드로 79
청라한의원,한의원,침구과 사상체질과 한방재활의학과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 서구 담지로 60, 더시그넘하우스청라 근생01호 (청라동)",서구,032-565-0428,37.53555993,126.6610921,인천광역시 서구 담지로 60,인천 서구 담지로 60
청라함소아(含笑兒)한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 서구 청라에메랄드로 94, 인천 청라빌딩 301호 (청라동)",서구,032-568-1331,37.53339485,126.6568249,인천광역시 서구 청라에메랄드로 94,인천 서구 청라에메랄드로 94
청린한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 서구 이음5로 34, 제일프라자 301~302호 (원당동)",서구,032-567-7510,37.59385994,126.7114143,인천광역시 서구 이음5로 34,인천 서구 이음5로 34
하이맨비뇨기과의원,의원,비뇨의학과 피부과 소아청소년과 산부인과 성형외과 외과 내과,WOMEN_HEALTH,"인천광역시 서구 검단로 480, 406,407호 (왕길동, 검단리치웰프라자)",서구,032-568-5768,37.60180033,126.6576121,인천광역시 서구 검단로 480,인천 서구 검단로 480
한나이비인후과의원,의원,응급의학과 가정의학과 재활의학과 비뇨의학과 피부과 이비인후과 안과 소아청소년과 산부인과 마취통증의학과 성형외과 심장혈관흉부외과 신경외과 정형외과 외과 정신건강의학과 신경과 내과,WOMEN_HEALTH,"인천광역시 서구 가정로 140, 수협 2층 (가좌동)",서구,032-573-1077,37.49714378,126.6719599,인천광역시 서구 가정로 140,인천 서구 가정로 140
한사랑산부인과의원,의원,내과 산부인과,WOMEN_HEALTH,"인천광역시 서구 원당대로 660, 영프라자 6,7(일부)층 (당하동)",서구,032-561-4313,37.59328881,126.6742976,인천광역시 서구 원당대로 660,인천 서구 원당대로 660
한재수한의원,한의원,한방부인과 한방신경정신과 침구과 한방소아과 한방내과 한방안·이비인후·피부과,WOMEN_HEALTH,"인천광역시 서구 서곶로 293, 3층 301호 (심곡동)",서구,032-562-3388,37.54359336,126.6764697,인천광역시 서구 서곶로 293,인천 서구 서곶로 293
해솔한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 서구 가정로 364-1, 창대빌딩 4층 (가정동)",서구,032-576-1070,37.51738607,126.6731749,인천광역시 서구 가정로 364-1,인천 서구 가정로 364-1
해오름 한방병원,한방병원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과 내과,WOMEN_HEALTH,"인천광역시 서구 원당대로 1039, 태경타워 5,6층 전체호 (원당동)",서구,032-932-7000,37.59381892,126.7163452,인천광역시 서구 원당대로 1039,인천 서구 원당대로 1039
햇살한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 서구 건지로 402, 402동 304,305호 (가좌동, 가좌한신휴플러스)",서구,032-575-1275,37.49526648,126.6844068,인천광역시 서구 건지로 402,인천 서구 건지로 402
현대경희한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 서구 원적로95번길 5, 203,204호 (가좌동, 현대상가)",서구,032-577-1075,37.4952728,126.681423,인천광역시 서구 원적로95번길 5,인천 서구 원적로95번길 5
호선한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 서구 가정로 213, 1층 (석남동)",서구,032-578-1075,37.50382476,126.6718784,인천광역시 서구 가정로 213,인천 서구 가정로 213
호호경희한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 서구 서곶로 782, 2층 205, 206호 (당하동, 한양프라자)",서구,032-564-0126,37.58736062,126.6754944,인천광역시 서구 서곶로 782,인천 서구 서곶로 782
화목한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,인천광역시 서구 가정로 388 (가정동),서구,032-568-7582,37.51944764,126.6733666,인천광역시 서구 가정로 388,인천 서구 가정로 388
황대순한의원,한의원,한방내과 한방안·이비인후·피부과 사상체질과 침구과 한방신경정신과 한방부인과 한방소아과 한방재활의학과,WOMEN_HEALTH,"인천광역시 서구 가정로 201-1, 2층 (석남동, 두일빌딩)",서구,032-577-3210,37.502903,126.6718017,인천광역시 서구 가정로 201-1,인천 서구 가정로 201-1
효남한의원,한의원,한방내과 한방안·이비인후·피부과 사상체질과 침구과 한방신경정신과 한방부인과 한방소아과 한방재활의학과,WOMEN_HEALTH,"인천광역시 서구 원적로47번길 6, 103동 119호 (가좌동, 풍림주상상가)",서구,032-578-3180,37.49175297,126.6799676,인천광역시 서구 원적로47번길 6,인천 서구 원적로47번길 6
후생한의원,한의원,한방재활의학과 한방소아과 한방부인과 한방신경정신과 사상체질과 한방안·이비인후·피부과 한방내과 침구과,WOMEN_HEALTH,인천광역시 서구 원적로96번길 17 (가좌동),서구,032-584-1075,37.49403414,126.68409,인천광역시 서구 원적로96번길 17,인천 서구 원적로96번길 17
힘찬한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 서구 고산후로95번길 20, 힘찬프라자 2층 201호 (당하동)",서구,032-568-1095,37.59264453,126.6967252,인천광역시 서구 고산후로95번길 20,인천 서구 고산후로95번길 20
365송도경희한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 센트럴로 415, 힐스테이트 송도 더테라스 2층 241,242,243,247,250,251호 (송도동)",연수구,032-721-8575,37.41087643,126.6269414,인천광역시 연수구 센트럴로 415,인천 연수구 센트럴로 415
365일품경희한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 침구과,WOMEN_HEALTH,"인천광역시 연수구 먼우금로188번길 12, 이리옴3빌딩 101호,116호,202호 (연수동)",연수구,032-716-9365,37.41344313,126.6764836,인천광역시 연수구 먼우금로188번길 12,인천 연수구 먼우금로188번길 12
건강드림한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 송도문화로28번길 28, 204동 202호 (송도동, 글로벌캠퍼스푸르지오상가)",연수구,032-463-7588,37.37807821,126.654642,인천광역시 연수구 송도문화로28번길 28,인천 연수구 송도문화로28번길 28
경희다인한의원,한의원,한방내과 한방안·이비인후·피부과 사상체질과 침구과 한방신경정신과 한방부인과 한방소아과 한방재활의학과,WOMEN_HEALTH,"인천광역시 연수구 인천타워대로54번길 9 (송도동,에몬스프라자빌딩 3층 304호)",연수구,032-859-5544,37.37898775,126.6459727,인천광역시 연수구 인천타워대로54번길 9,인천 연수구 인천타워대로54번길 9
경희랜드마크한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 연수구 랜드마크로 68, 222,223,224,225,228,229호 (송도동, 랜드마크시티센트럴더샵)",연수구,032-814-7575,37.41511724,126.6182221,인천광역시 연수구 랜드마크로 68,인천 연수구 랜드마크로 68
경희베스트한의원,한의원,한방내과 한방부인과 한방소아과 침구과,WOMEN_HEALTH,"인천광역시 연수구 컨벤시아대로230번길 54, 닥터플러스몰 A307, A308호 (송도동)",연수구,032-821-7582,37.38901119,126.6340328,인천광역시 연수구 컨벤시아대로230번길 54,인천 연수구 컨벤시아대로230번길 54
경희서경한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 연수구 하모니로178번길 6, 313,314호 (송도동)",연수구,032-833-8210,37.38234009,126.6413688,인천광역시 연수구 하모니로178번길 6,인천 연수구 하모니로178번길 6
경희약손한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 비류대로256번길 8-14, 1층 (청학동, 청학프라자)",연수구,032-833-1075,37.42666148,126.6627214,인천광역시 연수구 비류대로256번길 8-14,인천 연수구 비류대로256번길 8-14
경희한의원,한의원,한방내과 한방부인과 한방소아과 한방신경정신과 침구과,WOMEN_HEALTH,"인천광역시 연수구 선학로 101, 201,202호 (선학동, 뉴서울상가)",연수구,032-813-7582,37.42561319,126.7006837,인천광역시 연수구 선학로 101,인천 연수구 선학로 101
고려한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과 한방응급과,WOMEN_HEALTH,인천광역시 연수구 독배로40번길 47 (옥련동),연수구,032-834-1110,37.42460493,126.6475321,인천광역시 연수구 독배로40번길 47,인천 연수구 독배로40번길 47
곽생로 여성의원,의원,소아청소년과 산부인과 외과,WOMEN_HEALTH,"인천광역시 연수구 테크노파크로111번길 4, 드 메티스 빌딩 1층 일부호 2~5층 (송도동)",연수구,032-858-7117,37.38605676,126.6442523,인천광역시 연수구 테크노파크로111번길 4,인천 연수구 테크노파크로111번길 4
김규식한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 침구과,WOMEN_HEALTH,인천광역시 연수구 비류대로 429 (연수동),연수구,032-818-5131,37.42444525,126.6825354,인천광역시 연수구 비류대로 429,인천 연수구 비류대로 429
김범락한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 연수구 컨벤시아대로130번길 14, 송도 메디컬타워 2층 201호,202호 (송도동)",연수구,032-384-7585,37.39296242,126.6447257,인천광역시 연수구 컨벤시아대로130번길 14,인천 연수구 컨벤시아대로130번길 14
김웅철산부인과의원,의원,산부인과,WOMEN_HEALTH,인천광역시 연수구 용담로 135 (연수동),연수구,032-814-5252,37.41385437,126.6793986,인천광역시 연수구 용담로 135,인천 연수구 용담로 135
김종욱한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 침구과,WOMEN_HEALTH,"인천광역시 연수구 원인재로 88, 201호 (동춘동, 대우삼환아파트상가)",연수구,032-812-8048,37.40648628,126.6782943,인천광역시 연수구 원인재로 88,인천 연수구 원인재로 88
남송한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 침구과,WOMEN_HEALTH,인천광역시 연수구 먼우금로 88 (동춘동),연수구,032-818-9911,37.40675501,126.6703925,인천광역시 연수구 먼우금로 88,인천 연수구 먼우금로 88
노아한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 침구과,WOMEN_HEALTH,"인천광역시 연수구 신송로 160, 더 넥서스 304호 (송도동)",연수구,032-858-2008,37.39801831,126.6491959,인천광역시 연수구 신송로 160,인천 연수구 신송로 160
다나음한방병원,한방병원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과 가정의학과 재활의학과 영상의학과 피부과 이비인후과 소아청소년과 마취통증의학과 정형외과 신경과 내과,WOMEN_HEALTH,"인천광역시 연수구 먼우금로222번길 13, 지상1~5층 (연수동)",연수구,032-813-1070,37.41675182,126.6784248,인천광역시 연수구 먼우금로222번길 13,인천 연수구 먼우금로222번길 13
다산한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 학나래로118번길 9, 209, 210호 (선학동, 선학프라자)",연수구,032-818-7582,37.42799065,126.6984688,인천광역시 연수구 학나래로118번길 9,인천 연수구 학나래로118번길 9
다원여성의원,의원,가정의학과 산부인과 내과,WOMEN_HEALTH,"인천광역시 연수구 컨벤시아대로 69, 송도 밀레니엄 412호 (송도동)",연수구,032-831-1500,37.39571538,126.6509559,인천광역시 연수구 컨벤시아대로 69,인천 연수구 컨벤시아대로 69
단비한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 송도미래로11번길 27, 스마트스퀘어 A동 A309호 (송도동)",연수구,032-719-2116,37.37109196,126.6494043,인천광역시 연수구 송도미래로11번길 27,인천 연수구 송도미래로11번길 27
달임채한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 인천타워대로54번길 3, 메트로프라자 305호 (송도동)",연수구,032-832-0675,37.37853542,126.6456374,인천광역시 연수구 인천타워대로54번길 3,인천 연수구 인천타워대로54번길 3
담연한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과 한방응급과,WOMEN_HEALTH,"인천광역시 연수구 청능대로 93, 이리옴프라자 5층 502호 (청학동)",연수구,032-812-1075,37.4143193,126.6756666,인천광역시 연수구 청능대로 93,인천 연수구 청능대로 93
더경희한의원,한의원,한방내과 침구과 한방부인과 한방안·이비인후·피부과,WOMEN_HEALTH,"인천광역시 연수구 해돋이로 168-2, 306호 (송도동)",연수구,032-862-4599,37.39501293,126.6456792,인천광역시 연수구 해돋이로 168-2,인천 연수구 해돋이로 168-2
동의보감한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 연수구 청능대로 103, 2층 일부호 (연수동)",연수구,032-815-9494,37.41363986,126.6762653,인천광역시 연수구 청능대로 103,인천 연수구 청능대로 103
동춘당한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 연수구 앵고개로264번길 10-1, 아촌빌딩 2층 (동춘동)",연수구,032-821-0070,37.40719896,126.6722811,인천광역시 연수구 앵고개로264번길 10-1,인천 연수구 앵고개로264번길 10-1
동풍한의원,한의원,한방내과 한방안·이비인후·피부과 사상체질과 한방부인과 한방신경정신과 침구과 한방소아과 한방재활의학과,WOMEN_HEALTH,"인천광역시 연수구 앵고개로264번길 30-3 (동춘동,영창빌딩 3층)",연수구,032-812-5003,37.40669438,126.6714982,인천광역시 연수구 앵고개로264번길 30-3,인천 연수구 앵고개로264번길 30-3
둘리한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 앵고개로246번길 10, 5층 (동춘동, 대산프라자)",연수구,032-819-2279,37.40841671,126.6706044,인천광역시 연수구 앵고개로246번길 10,인천 연수구 앵고개로246번길 10
로이여성의원,의원,산부인과,WOMEN_HEALTH,"인천광역시 연수구 컨벤시아대로230번길 54, 닥터플러스몰 6층 A614,A615,A616호 (송도동)",연수구,032-229-1234,37.38901119,126.6340328,인천광역시 연수구 컨벤시아대로230번길 54,인천 연수구 컨벤시아대로230번길 54
로하스인천요양병원,요양병원,내과 신경과 정신건강의학과 외과 정형외과 신경외과 심장혈관흉부외과 마취통증의학과 이비인후과 피부과 비뇨의학과 영상의학과 진단검사의학과 재활의학과 가정의학과 한방내과 한방부인과 한방재활의학과 침구과,WOMEN_HEALTH,"인천광역시 연수구 벚꽃로 114, 브랫슬 7~8층 (연수동)",연수구,032-421-1288,37.41704715,126.6781185,인천광역시 연수구 벚꽃로 114,인천 연수구 벚꽃로 114
리미트성형외과의원,의원,비뇨의학과 피부과 안과 소아청소년과 산부인과 마취통증의학과 성형외과 정형외과 정신건강의학과 내과,WOMEN_HEALTH,"인천광역시 연수구 하모니로178번길 6, 3층 309,310,311호 (송도동)",연수구,032-832-0112,37.38234009,126.6413688,인천광역시 연수구 하모니로178번길 6,인천 연수구 하모니로178번길 6
마음속내과의원,의원,내과 산부인과 소아청소년과,WOMEN_HEALTH,"인천광역시 연수구 독배로40번길 11, 401,402,403호 (옥련동, 효명프라자)",연수구,032-831-2208,37.42452673,126.6456361,인천광역시 연수구 독배로40번길 11,인천 연수구 독배로40번길 11
맑은샘한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 연수구 용담로 153, 402호 (연수동, 대동월드스포츠센터)",연수구,032-813-8338,37.41327809,126.6814028,인천광역시 연수구 용담로 153,인천 연수구 용담로 153
메디컬오한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 하모니로 158, 송도타임스페이스 B동 506-509호 (송도동)",연수구,032-721-7878,37.3832947,126.642256,인천광역시 연수구 하모니로 158,인천 연수구 하모니로 158
명신더블유한방병원,한방병원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과 산부인과,WOMEN_HEALTH,"인천광역시 연수구 옥련로 29, 명신빌딩 1층일부,2층~7층 (옥련동)",연수구,032-423-1075,37.4274792,126.6426818,인천광역시 연수구 옥련로 29,인천 연수구 옥련로 29
몸바로한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 인천타워대로 251, 홀리데이 인 인천송도호텔 호텔동 201호 (송도동)",연수구,032-818-1175,37.39313379,126.6328666,인천광역시 연수구 인천타워대로 251,인천 연수구 인천타워대로 251
미래제일산부인과의원,의원,산부인과 소아청소년과 내과 피부과 안과 정형외과 외과 성형외과 신경외과,WOMEN_HEALTH,"인천광역시 연수구 먼우금로 189, 501호 (청학동, 소망빌딩)",연수구,032-245-0101,37.41462408,126.6758541,인천광역시 연수구 먼우금로 189,인천 연수구 먼우금로 189
박정식한의원,한의원,한방내과 한방안·이비인후·피부과 한방부인과 침구과,WOMEN_HEALTH,"인천광역시 연수구 앵고개로 262, 3층 303호 (동춘동, 동경빌딩)",연수구,032-813-0074,37.40749337,126.6725568,인천광역시 연수구 앵고개로 262,인천 연수구 앵고개로 262
백록담한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 컨벤시아대로 81 (송도동, 드림시티 325호, 326호)",연수구,032-851-1075,37.39494231,126.650165,인천광역시 연수구 컨벤시아대로 81,인천 연수구 컨벤시아대로 81
본디올경희한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,인천광역시 연수구 앵고개로 250 (동춘동),연수구,032-818-1075,37.4081836,126.6715052,인천광역시 연수구 앵고개로 250,인천 연수구 앵고개로 250
봄한의원,한의원,한방내과 한방안·이비인후·피부과 사상체질과 한방부인과 한방신경정신과 침구과 한방소아과 한방재활의학과 한방응급과,WOMEN_HEALTH,"인천광역시 연수구 독배로 42, 2층 (옥련동)",연수구,032-831-0500,37.42450605,126.6449008,인천광역시 연수구 독배로 42,인천 연수구 독배로 42
사랑한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 독배로40번길 29, 202호 (옥련동)",연수구,032-859-3800,37.42450536,126.6465922,인천광역시 연수구 독배로40번길 29,인천 연수구 독배로40번길 29
사암명인한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 침구과,WOMEN_HEALTH,"인천광역시 연수구 앵고개로254번길 23, 1층 (동춘동)",연수구,032-815-1023,37.40726021,126.6710389,인천광역시 연수구 앵고개로254번길 23,인천 연수구 앵고개로254번길 23
새생명한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 용담로 11, 207호 (청학동, 시대아파트상가)",연수구,032-821-1075,37.4214783,126.6691278,인천광역시 연수구 용담로 11,인천 연수구 용담로 11
서울가정의학과의원,의원,내과 외과 정형외과 산부인과 소아청소년과 이비인후과 피부과 가정의학과,WOMEN_HEALTH,"인천광역시 연수구 새말로 31, 2층 (연수동)",연수구,032-818-2119,37.42244167,126.6750097,인천광역시 연수구 새말로 31,인천 연수구 새말로 31
세명한방병원,한방병원,침구과 사상체질과 한방재활의학과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과 내과,WOMEN_HEALTH,"인천광역시 연수구 옥련로 45, 에스디 메디피아 지하1층 일부, 3층~5층호 (옥련동)",연수구,032-710-4700,37.42718521,126.6445988,인천광역시 연수구 옥련로 45,인천 연수구 옥련로 45
세명한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 침구과,WOMEN_HEALTH,인천광역시 연수구 샘말로62번길 20 (연수동),연수구,032-814-6288,37.41323361,126.6805804,인천광역시 연수구 샘말로62번길 20,인천 연수구 샘말로62번길 20
센트럴숲한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 연수구 송도국제대로 261, 2층 (송도동, 송도 더샵 센트럴시티)",연수구,032-821-1175,37.37421077,126.6499855,인천광역시 연수구 송도국제대로 261,인천 연수구 송도국제대로 261
센트럴파크 한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 인천타워대로 257, 아트포레 415,416호 (송도동)",연수구,032-831-1075,37.39376181,126.6333083,인천광역시 연수구 인천타워대로 257,인천 연수구 인천타워대로 257
소통부부한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 신송로 164, 501호 (송도동)",연수구,032-858-3375,37.39820987,126.6488326,인천광역시 연수구 신송로 164,인천 연수구 신송로 164
솔이산부인과의원,의원,가정의학과 산부인과 소아청소년과 내과,WOMEN_HEALTH,"인천광역시 연수구 독배로 35 (옥련동,IF빌딩 4층)",연수구,032-834-1118,37.42390159,126.6444313,인천광역시 연수구 독배로 35,인천 연수구 독배로 35
송도경희탑한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 첨단대로 40, 에스파이브시티 4층 B407호 (송도동)",연수구,032-821-7775,37.37002608,126.6503552,인천광역시 연수구 첨단대로 40,인천 연수구 첨단대로 40
송도뇌편안한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 신송로 122, 송도프라자 3층 310호 (송도동)",연수구,032-724-9754,37.39581308,126.6524353,인천광역시 연수구 신송로 122,인천 연수구 신송로 122
송도다나한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 센트럴로 194, C-216,217호 (송도동, 더샵 센트럴파크2)",연수구,032-831-0194,37.39378627,126.6418742,인천광역시 연수구 센트럴로 194,인천 연수구 센트럴로 194
송도미소한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 컨벤시아대로 165, 포스코타워-송도 7층 일부호 (송도동)",연수구,032-831-2375,37.38914089,126.6444427,인천광역시 연수구 컨벤시아대로 165,인천 연수구 컨벤시아대로 165
송도본한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 해돋이로 165, 차오름 프라자 3층 303호 (송도동)",연수구,032-859-1919,37.39474148,126.6450882,인천광역시 연수구 해돋이로 165,인천 연수구 해돋이로 165
송도부부한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 랜드마크로 20, 판매시설동 205,206호 (송도동, 호반써밋 송도)",연수구,032-710-2375,37.41607524,126.6245367,인천광역시 연수구 랜드마크로 20,인천 연수구 랜드마크로 20
